gvkey,year,quarter,n_rows
10124,2022,1,1
10124,2022,2,1
101241,2020,1,1
101241,2020,2,1
101241,2020,3,1
101241,2021,1,1
101241,2021,3,1
101241,2022,1,1
101247,2020,1,1
101247,2020,2,1
101247,2020,3,1
101247,2020,4,1
101247,2021,1,1
101247,2021,2,1
101247,2021,3,1
101247,2021,4,1
101247,2022,1,1
101248,2020,1,1
101248,2020,3,1
101248,2020,4,1
101248,2021,1,1
101248,2021,2,1
101248,2021,3,1
101248,2021,4,1
101248,2022,1,1
101248,2022,2,1
101249,2020,3,1
101249,2020,4,1
101249,2021,1,1
101249,2021,3,1
101249,2022,1,1
101256,2020,2,1
101256,2020,3,1
101256,2020,4,1
101256,2021,2,1
101256,2021,3,1
101256,2021,4,1
101261,2020,1,1
101261,2020,3,1
101261,2021,1,1
101261,2021,3,1
101261,2022,1,1
101264,2020,1,1
101264,2020,2,1
101264,2020,3,1
101264,2020,4,1
101264,2021,1,1
101264,2021,2,1
101264,2021,3,1
101264,2022,1,1
101264,2022,2,1
101270,2022,2,1
101276,2020,1,1
101276,2020,2,1
101276,2020,3,1
101276,2020,4,1
101276,2021,1,1
101276,2021,2,1
101276,2021,3,1
101276,2021,4,1
101276,2022,1,1
101276,2022,2,1
101277,2020,1,1
101277,2020,2,1
101277,2020,3,1
101277,2020,4,1
101277,2021,1,1
101277,2021,2,1
101277,2021,3,1
101277,2021,4,1
101277,2022,1,1
101277,2022,2,1
101286,2020,1,1
101286,2020,2,1
101286,2020,3,1
101286,2020,4,1
101286,2021,1,1
101286,2021,2,1
101286,2021,3,1
101286,2021,4,1
101286,2022,1,1
101292,2020,1,1
101292,2020,2,1
101292,2020,3,1
101292,2020,4,1
101292,2021,1,1
101292,2021,2,1
101292,2021,3,1
101292,2021,4,1
101292,2022,1,1
101292,2022,2,1
101299,2020,1,1
101299,2020,3,1
101299,2021,1,1
101299,2021,3,1
101299,2022,1,1
101299,2022,2,1
101302,2020,1,1
101302,2020,3,1
101302,2020,4,1
101302,2021,1,1
101302,2021,2,1
101302,2021,3,1
101302,2022,1,1
101304,2020,1,1
101304,2020,2,1
101304,2020,3,1
101304,2020,4,1
101304,2021,1,1
101304,2021,2,1
101304,2021,3,1
101304,2021,4,1
101304,2022,1,1
101304,2022,2,1
101305,2020,1,1
101305,2020,2,1
101305,2020,3,1
101305,2020,4,1
101305,2021,1,1
101305,2021,2,1
101305,2021,3,1
101305,2021,4,1
101305,2022,1,1
101305,2022,2,1
101310,2020,1,1
101310,2020,2,1
101310,2020,3,1
101310,2020,4,1
101310,2021,1,1
101310,2021,2,1
101310,2021,3,1
101310,2021,4,1
101310,2022,1,1
101310,2022,2,1
101317,2020,1,1
101317,2020,2,1
101317,2020,3,1
101317,2020,4,1
101317,2021,1,1
101317,2021,2,1
101317,2021,3,1
101317,2021,4,1
101317,2022,1,1
101317,2022,2,1
101320,2020,1,1
101320,2020,2,1
101320,2020,3,1
101320,2020,4,1
101320,2021,1,1
101320,2021,2,1
101320,2021,3,1
101320,2021,4,1
101320,2022,1,1
101327,2020,1,1
101327,2020,2,1
101327,2020,3,1
101327,2020,4,1
101327,2021,1,1
101327,2021,2,1
101327,2021,3,1
101327,2021,4,1
101327,2022,1,1
101327,2022,2,1
101335,2020,1,1
101335,2020,2,1
101335,2020,3,1
101335,2020,4,1
101335,2021,1,1
101335,2021,2,1
101335,2021,3,1
101335,2021,4,1
101335,2022,1,1
101335,2022,2,1
101336,2020,1,1
101336,2020,2,1
101336,2020,3,1
101336,2020,4,1
101336,2021,1,1
101336,2021,2,1
101336,2021,3,1
101336,2021,4,1
101336,2022,1,1
101336,2022,2,1
101340,2020,1,1
101340,2020,2,1
101340,2020,3,1
101340,2020,4,1
101340,2021,1,1
101340,2021,2,1
101340,2021,3,1
101340,2022,1,1
101343,2020,1,1
101343,2020,2,1
101343,2020,3,1
101343,2020,4,1
101343,2021,1,1
101343,2021,2,1
101343,2021,3,1
101343,2021,4,1
101343,2022,1,1
101343,2022,2,1
101347,2021,1,1
101350,2020,1,1
101350,2020,2,1
101350,2020,3,1
101350,2020,4,1
101350,2021,1,1
101350,2021,2,1
101350,2021,3,1
101350,2021,4,1
101350,2022,1,1
101350,2022,2,1
101361,2020,1,1
101361,2020,2,1
101361,2020,3,1
101361,2021,1,1
101361,2021,2,1
101361,2021,3,1
101361,2021,4,1
101361,2022,1,1
101361,2022,2,1
101363,2020,1,1
101363,2020,2,1
101363,2020,3,1
101363,2020,4,1
101363,2021,1,1
101363,2021,2,1
101363,2021,3,1
101363,2021,4,1
101363,2022,1,1
101364,2020,1,1
101364,2020,2,1
101364,2020,3,1
101364,2020,4,1
101364,2021,1,1
101364,2021,2,1
101364,2021,3,1
101364,2021,4,1
101364,2022,1,1
101364,2022,2,1
101367,2020,2,1
101367,2020,3,1
101367,2020,4,1
101367,2021,1,1
101367,2021,2,1
101367,2021,3,1
101367,2022,2,1
101381,2020,2,1
101381,2020,3,1
101381,2020,4,1
101381,2021,2,1
101381,2021,3,1
101381,2021,4,1
101392,2020,1,1
101392,2020,3,1
101392,2020,4,1
101392,2021,1,1
101392,2021,3,1
101392,2021,4,1
101392,2022,1,1
101394,2020,1,1
101394,2020,2,1
101394,2020,3,1
101394,2020,4,1
101394,2021,1,1
101394,2021,2,1
101394,2021,3,1
101394,2021,4,1
101394,2022,1,1
101394,2022,2,1
101396,2020,1,1
101396,2020,2,1
101396,2020,3,1
101396,2020,4,1
101396,2021,1,1
101396,2021,2,1
101396,2021,3,1
101396,2021,4,1
101396,2022,1,1
101396,2022,2,1
101404,2020,1,1
101404,2020,2,1
101404,2020,3,1
101404,2021,1,1
101404,2021,3,1
101404,2021,4,1
101404,2022,1,1
101420,2020,3,1
101420,2020,4,1
101420,2021,2,1
101420,2021,3,1
101420,2022,2,1
101434,2020,1,1
101434,2020,2,1
101434,2020,3,1
101434,2020,4,1
101434,2021,1,1
101434,2021,2,1
101434,2021,3,1
101434,2021,4,1
101434,2022,1,1
101434,2022,2,1
101449,2020,1,1
101449,2020,2,1
101449,2020,3,1
101449,2020,4,1
101449,2021,1,1
101449,2021,2,1
101449,2021,3,1
101449,2021,4,1
101449,2022,1,1
101449,2022,2,1
101465,2021,2,1
101467,2020,1,1
101467,2020,2,1
101467,2020,3,1
101467,2020,4,1
101467,2021,1,1
101467,2021,2,1
101467,2021,3,1
101467,2021,4,1
101467,2022,1,1
101474,2020,1,1
101474,2020,2,1
101474,2020,3,1
101474,2021,1,1
101474,2021,2,1
101474,2021,3,1
101474,2021,4,1
101474,2022,1,1
101475,2020,1,1
101475,2020,2,1
101475,2020,3,1
101475,2020,4,1
101475,2021,1,1
101475,2021,2,1
101475,2021,3,1
101475,2021,4,1
101475,2022,1,1
101493,2020,1,1
101493,2020,3,1
101493,2021,1,1
101493,2021,3,1
101493,2022,1,1
10150,2022,1,1
101513,2020,1,1
101513,2020,2,1
101513,2020,3,1
101513,2020,4,1
101513,2021,1,1
101513,2021,2,1
101513,2021,3,1
101513,2021,4,1
101513,2022,1,1
101513,2022,2,1
101526,2020,2,1
101526,2020,4,1
101526,2021,2,1
101526,2021,4,1
101529,2020,1,1
101529,2020,2,1
101529,2020,3,1
101529,2020,4,1
101529,2021,1,1
101529,2021,2,1
101529,2021,3,1
101529,2021,4,1
101529,2022,1,1
101538,2020,1,1
101538,2020,2,1
101538,2020,3,1
101538,2020,4,1
101538,2021,1,1
101538,2021,2,1
101538,2021,3,1
101538,2021,4,1
101538,2022,1,1
101538,2022,2,1
101539,2020,1,1
101539,2020,2,1
101539,2020,3,1
101539,2020,4,1
101539,2021,1,1
101539,2021,2,1
101539,2021,3,1
101539,2021,4,1
101539,2022,1,1
101539,2022,2,1
101553,2020,1,1
101553,2020,2,1
101553,2020,3,1
101553,2020,4,1
101553,2021,1,1
101553,2021,2,1
101553,2021,3,1
101553,2021,4,1
101553,2022,1,1
101553,2022,2,1
101557,2020,1,1
101557,2020,2,1
101557,2020,3,1
101557,2020,4,1
101557,2021,1,1
101557,2021,2,1
101557,2021,3,1
101557,2021,4,1
101557,2022,1,1
101557,2022,2,1
101564,2020,2,1
101564,2022,1,1
101564,2022,2,1
101568,2020,1,1
101568,2020,3,1
101568,2020,4,1
101568,2021,1,1
101568,2021,3,1
101568,2021,4,1
101568,2022,1,1
101585,2020,1,1
101585,2020,2,1
101585,2020,4,1
101585,2021,1,1
101585,2021,2,1
101585,2021,3,1
101585,2021,4,1
101585,2022,1,1
101585,2022,2,1
101597,2020,1,1
101597,2020,3,1
101597,2020,4,1
101597,2021,1,1
101597,2021,3,1
101597,2021,4,1
101597,2022,1,1
101599,2020,1,1
101599,2020,2,1
101599,2020,3,1
101599,2020,4,1
101599,2021,2,1
101599,2022,1,1
101599,2022,2,1
101601,2020,1,1
101601,2020,2,1
101601,2020,3,1
101601,2020,4,1
101601,2021,1,1
101601,2021,2,1
101601,2021,3,1
101601,2021,4,1
101601,2022,1,1
101603,2020,1,1
101603,2021,2,1
101603,2022,2,1
101605,2021,3,1
101605,2021,4,1
101605,2022,1,1
101613,2020,1,1
101613,2020,3,1
101613,2020,4,1
101613,2021,2,1
101613,2021,4,1
101613,2022,1,1
101630,2021,2,1
101630,2021,4,1
101688,2020,2,1
101688,2020,3,1
101688,2020,4,1
101688,2021,4,1
101714,2020,1,1
101714,2020,2,1
101714,2020,3,1
101714,2020,4,1
101714,2021,1,1
101714,2021,2,1
101714,2021,3,1
101714,2021,4,1
101714,2022,1,1
101714,2022,2,1
101718,2020,1,1
101718,2020,2,1
101718,2020,3,1
101718,2020,4,1
101718,2021,1,1
101718,2021,2,1
101718,2021,3,1
101718,2021,4,1
101718,2022,1,1
101718,2022,2,1
101719,2020,1,1
101719,2020,3,1
101719,2021,1,1
101719,2021,3,1
101719,2022,1,1
101719,2022,2,1
101732,2020,1,1
101732,2020,2,1
101732,2020,3,1
101732,2020,4,1
101732,2021,1,1
101732,2021,2,1
101732,2021,3,1
101732,2021,4,1
101732,2022,1,1
101732,2022,2,1
101736,2020,1,1
101736,2020,2,1
101736,2020,3,1
101736,2020,4,1
101736,2021,3,1
101736,2021,4,1
101736,2022,1,1
101736,2022,2,1
101739,2020,1,1
101739,2020,2,1
101739,2020,3,1
101739,2020,4,1
101739,2021,1,1
101739,2021,2,1
101739,2021,3,1
101739,2021,4,1
101739,2022,1,1
101739,2022,2,1
101742,2020,1,1
101742,2020,3,1
101742,2020,4,1
101742,2021,1,1
101742,2021,3,1
101742,2021,4,1
101742,2022,1,1
101743,2020,1,1
101743,2020,2,1
101743,2020,3,1
101743,2020,4,1
101743,2021,1,1
101743,2021,2,1
101743,2021,3,1
101743,2021,4,1
101743,2022,1,1
101766,2020,4,1
101766,2021,2,1
101766,2021,4,1
101766,2022,1,1
101780,2020,2,1
101780,2020,4,1
101780,2021,2,1
101780,2021,4,1
101783,2020,1,1
101783,2020,3,1
101783,2022,2,1
101811,2020,1,1
101811,2020,2,1
101811,2020,3,1
101811,2020,4,1
101811,2021,1,1
101811,2021,2,1
101811,2021,3,1
101811,2021,4,1
101811,2022,1,1
101811,2022,2,1
101824,2020,1,1
101824,2020,2,1
101824,2020,3,1
101824,2020,4,1
101824,2021,1,1
101824,2021,2,1
101824,2021,3,1
101824,2021,4,1
101824,2022,1,1
101824,2022,2,1
101828,2020,1,1
101828,2020,2,1
101828,2020,3,1
101828,2020,4,1
101828,2021,1,1
101828,2021,2,1
101828,2021,3,1
101828,2021,4,1
101828,2022,1,1
101828,2022,2,1
101836,2020,1,1
101836,2020,3,1
101836,2021,1,1
101836,2021,3,1
101836,2022,1,1
101839,2020,1,1
101839,2020,2,1
101839,2020,3,1
101839,2020,4,1
101839,2021,1,1
101839,2021,2,1
101839,2021,3,1
101839,2021,4,1
101839,2022,1,1
101839,2022,2,1
101851,2020,1,1
101851,2020,2,1
101851,2020,3,1
101851,2020,4,1
101851,2021,1,1
101851,2021,2,1
101851,2021,3,1
101851,2021,4,1
101851,2022,1,1
101851,2022,2,1
101853,2020,1,1
101853,2020,2,1
101853,2020,3,1
101853,2020,4,1
101853,2021,1,1
101853,2021,2,1
101853,2021,3,1
101853,2021,4,1
101853,2022,1,1
101853,2022,2,1
101861,2020,1,1
101861,2020,3,1
101861,2021,1,1
101861,2021,2,1
101861,2021,3,1
101861,2022,1,1
101861,2022,2,1
101866,2021,4,1
101870,2020,1,1
101870,2020,3,1
101870,2021,1,1
101870,2021,3,1
101870,2022,1,1
101877,2020,2,1
101877,2020,3,1
101877,2020,4,1
101877,2021,2,1
101877,2021,3,1
101877,2021,4,1
101877,2022,1,1
101893,2020,1,1
101893,2020,3,1
101893,2020,4,1
101893,2021,1,1
101893,2021,3,1
101893,2021,4,1
101893,2022,1,1
101895,2020,1,1
101895,2020,3,1
101895,2021,1,1
101895,2021,3,1
101895,2022,1,1
101922,2020,1,1
101922,2020,2,1
101922,2020,3,1
101922,2020,4,1
101922,2021,1,1
101922,2021,3,1
101922,2022,1,1
101924,2020,1,1
101924,2020,2,1
101924,2020,3,1
101924,2020,4,1
101924,2021,2,1
101933,2020,1,1
101933,2020,3,1
101933,2021,1,1
101933,2021,3,1
101933,2022,1,1
101940,2020,2,1
101940,2020,4,1
101940,2021,2,1
101940,2021,4,1
101942,2020,1,1
101942,2020,2,1
101942,2020,3,1
101942,2020,4,1
101942,2021,1,1
101942,2021,2,1
101942,2021,3,1
101942,2021,4,1
101942,2022,1,1
101942,2022,2,1
101944,2020,1,1
101944,2020,2,1
101944,2020,3,1
101944,2020,4,1
101944,2021,1,1
101944,2021,2,1
101944,2021,3,1
101944,2021,4,1
101944,2022,1,1
101944,2022,2,1
10195,2020,1,1
10195,2020,2,1
10195,2020,3,1
10195,2020,4,1
10195,2021,1,1
10195,2021,2,1
10195,2021,3,1
10195,2021,4,1
10195,2022,1,1
10195,2022,2,1
101971,2020,1,1
101971,2020,2,1
101971,2020,3,1
101971,2020,4,1
101971,2021,1,1
101971,2021,2,1
101971,2021,3,1
101971,2021,4,1
101971,2022,1,1
101971,2022,2,1
101973,2020,1,1
101973,2020,2,1
101973,2020,3,1
101973,2020,4,1
101973,2021,1,1
101973,2021,2,1
101973,2021,3,1
101973,2021,4,1
101973,2022,1,1
101973,2022,2,1
10198,2020,1,1
10198,2020,2,1
10198,2020,3,1
10198,2020,4,1
10198,2021,1,1
10198,2021,2,1
10198,2021,3,1
10198,2021,4,1
10198,2022,1,1
10198,2022,2,1
101981,2021,1,1
101981,2021,3,1
101981,2022,1,1
102009,2020,1,1
102009,2020,2,1
102009,2020,3,1
102009,2020,4,1
102009,2021,1,1
102009,2021,2,1
102009,2021,3,1
102009,2021,4,1
102009,2022,1,1
102009,2022,2,1
102019,2020,1,1
102025,2020,1,1
102025,2020,2,1
102025,2020,3,1
102025,2020,4,1
102025,2021,1,1
102025,2021,2,1
102025,2021,3,1
102025,2021,4,1
102025,2022,1,1
102035,2020,4,1
102035,2021,2,1
102035,2021,4,1
102035,2022,1,1
102039,2020,1,1
102039,2020,3,1
102039,2021,1,1
102039,2021,3,1
102039,2021,4,1
102039,2022,1,1
102049,2020,1,1
102049,2020,3,1
102049,2021,1,1
102049,2021,3,1
102049,2022,1,1
102071,2020,1,1
102071,2020,3,1
102071,2020,4,1
102071,2021,1,1
102071,2021,2,1
102071,2021,3,1
102071,2021,4,1
102078,2020,3,1
102078,2021,1,1
102078,2021,3,1
102078,2022,1,1
102089,2020,1,1
102089,2020,2,1
102089,2020,3,1
102089,2020,4,1
102089,2021,1,1
102089,2021,2,1
102089,2021,3,1
102089,2021,4,1
102089,2022,1,1
102089,2022,2,1
102138,2020,1,1
102138,2020,2,1
102138,2020,3,1
102138,2020,4,1
102138,2021,1,1
102138,2021,2,1
102138,2021,3,1
102138,2021,4,1
102142,2020,1,1
102142,2020,2,1
102142,2020,3,1
102142,2020,4,1
102142,2021,2,1
102142,2021,3,1
102142,2021,4,1
102142,2022,1,1
102146,2020,1,1
102146,2020,2,1
102146,2020,3,1
102146,2020,4,1
102146,2021,1,1
102146,2021,2,1
102146,2021,3,1
102146,2021,4,1
102146,2022,1,1
102162,2020,2,1
102162,2020,4,1
102162,2021,2,1
102162,2021,4,1
102171,2020,1,1
102171,2020,3,1
102171,2021,1,1
102171,2021,3,1
102171,2022,1,1
102172,2020,1,1
102172,2020,3,1
102172,2021,1,1
102172,2021,3,1
102172,2022,1,1
10221,2020,1,1
10221,2020,2,1
10221,2020,3,1
10221,2020,4,1
10221,2021,1,1
10221,2021,2,1
10221,2021,3,1
10221,2021,4,1
10221,2022,1,1
10221,2022,2,1
102218,2020,1,1
102218,2020,2,1
102218,2020,3,1
102218,2020,4,1
102218,2021,1,1
102218,2021,2,1
102218,2021,3,1
102218,2021,4,1
102218,2022,1,1
102218,2022,2,1
102221,2020,1,1
102221,2020,2,1
102221,2020,3,1
102221,2020,4,1
102221,2021,1,1
102221,2021,2,1
102221,2021,3,1
102221,2021,4,1
102221,2022,1,1
102221,2022,2,1
102234,2020,1,1
102234,2020,2,1
102234,2020,3,1
102234,2021,1,1
102234,2021,3,1
102234,2021,4,1
102234,2022,1,1
102236,2020,1,1
102236,2020,3,1
102236,2021,1,1
102236,2021,3,1
102236,2022,1,1
102250,2020,1,1
102250,2020,2,1
102250,2020,3,1
102250,2020,4,1
102250,2021,1,1
102250,2021,2,1
102250,2021,3,1
102250,2021,4,1
102250,2022,1,1
102250,2022,2,1
102252,2020,1,1
102252,2020,2,1
102252,2020,3,1
102252,2020,4,1
102252,2021,1,1
102252,2021,2,1
102252,2021,3,1
102252,2021,4,1
102252,2022,1,1
102252,2022,2,1
102256,2021,2,1
102256,2021,3,1
102256,2021,4,1
102256,2022,1,1
102257,2020,1,1
102257,2020,2,1
102257,2020,3,1
102257,2020,4,1
102257,2021,1,1
102257,2021,2,1
102257,2021,3,1
102257,2021,4,1
102257,2022,1,1
102259,2020,1,1
102259,2020,3,1
102259,2021,1,1
102259,2021,2,1
102259,2021,3,1
102259,2022,1,1
102260,2020,1,1
102260,2020,3,1
102260,2021,1,1
102260,2021,3,1
102260,2021,4,1
102260,2022,1,1
102265,2020,1,1
102265,2020,3,1
102267,2020,1,1
102267,2020,3,1
102267,2021,1,1
102267,2021,3,1
102267,2022,1,1
102270,2020,3,1
102270,2020,4,1
102270,2021,1,1
102270,2021,3,1
102270,2022,1,1
102276,2020,1,1
102276,2020,2,1
102276,2020,4,1
102276,2021,1,1
102276,2021,3,1
102276,2022,1,1
102277,2020,1,1
102277,2020,2,1
102277,2020,4,1
102277,2021,2,1
102277,2021,4,1
102279,2021,4,1
102292,2020,3,1
102292,2020,4,1
102292,2021,1,1
102292,2021,3,1
102292,2021,4,1
102292,2022,1,1
102296,2020,1,1
102296,2020,2,1
102296,2020,3,1
102296,2020,4,1
102296,2021,1,1
102296,2021,2,1
102296,2021,3,1
102296,2021,4,1
102296,2022,1,1
102296,2022,2,1
102299,2020,1,1
102299,2020,2,1
102299,2020,3,1
102299,2020,4,1
102299,2021,1,1
102299,2021,2,1
102299,2021,3,1
102299,2021,4,1
102299,2022,1,1
102299,2022,2,1
102307,2020,1,1
102307,2020,4,1
102307,2021,1,1
102307,2021,4,1
102307,2022,1,1
102317,2020,1,1
102317,2020,3,1
102317,2021,1,1
102317,2021,3,1
102317,2022,1,1
102341,2020,1,1
102341,2020,2,1
102341,2020,3,1
102341,2020,4,1
102341,2021,1,1
102341,2021,3,1
102341,2022,1,1
102345,2020,1,1
102345,2020,2,1
102345,2020,3,1
102345,2020,4,1
102345,2021,1,1
102345,2021,2,1
102345,2021,3,1
102345,2021,4,1
102345,2022,1,1
102345,2022,2,1
10236,2020,1,1
10236,2020,2,1
10236,2020,3,1
10236,2020,4,1
10236,2021,1,1
10236,2021,2,1
10236,2021,3,1
10236,2021,4,1
10236,2022,1,1
102365,2021,1,1
102373,2020,1,1
102373,2020,2,1
102373,2020,3,1
102373,2020,4,1
102373,2021,1,1
102373,2021,2,1
102373,2021,3,1
102373,2021,4,1
102373,2022,1,1
102401,2020,1,1
102401,2020,2,1
102401,2020,3,1
102404,2020,1,1
102404,2020,3,1
102404,2020,4,1
102404,2021,1,1
102422,2020,1,1
102422,2020,2,1
102422,2020,3,1
102422,2020,4,1
102422,2021,1,1
102422,2021,2,1
102422,2021,3,1
102422,2021,4,1
102422,2022,1,1
102429,2020,1,1
102429,2020,2,1
102429,2020,3,1
102429,2020,4,1
102429,2021,1,1
102429,2021,2,1
102429,2021,3,1
102429,2021,4,1
102429,2022,1,1
102441,2020,2,1
102441,2020,4,1
102441,2021,2,1
102441,2021,4,1
102441,2022,2,1
102454,2020,1,1
102454,2020,2,1
102454,2020,3,1
102454,2020,4,1
102454,2021,1,1
102454,2021,2,1
102454,2021,3,1
102454,2022,1,1
102466,2020,1,1
102466,2020,2,1
102466,2020,3,1
102466,2020,4,1
102466,2021,1,1
102466,2021,2,1
102466,2021,3,1
102466,2021,4,1
102466,2022,1,1
102466,2022,2,1
10247,2020,1,1
10247,2020,2,1
10247,2020,3,1
10247,2020,4,1
10247,2021,1,1
10247,2021,2,1
10247,2021,3,1
10247,2021,4,1
10247,2022,1,1
102472,2020,2,1
102472,2021,2,1
102472,2021,4,1
102476,2020,1,1
102476,2020,2,1
102476,2020,3,1
102476,2020,4,1
102476,2021,1,1
102476,2021,2,1
102476,2021,3,1
102476,2021,4,1
102476,2022,1,1
102476,2022,2,1
102477,2020,1,1
102477,2020,2,1
102477,2020,3,1
102477,2020,4,1
102477,2021,1,1
102477,2021,2,1
102477,2021,3,1
102477,2021,4,1
102477,2022,1,1
102477,2022,2,1
102493,2020,1,1
102493,2020,3,1
102493,2020,4,1
102493,2021,1,1
102493,2021,3,1
102493,2022,1,1
102496,2020,1,1
102496,2020,2,1
102496,2020,3,1
102496,2021,1,1
102496,2021,2,1
102496,2021,3,1
102496,2022,1,1
102497,2020,2,1
102497,2020,3,1
102497,2020,4,1
102497,2021,2,1
102497,2021,3,1
102497,2021,4,1
102502,2020,1,1
102502,2020,3,1
102502,2021,1,1
102502,2021,3,1
102502,2022,1,1
102517,2020,1,1
102517,2020,3,1
102517,2020,4,1
102517,2021,1,1
102517,2021,3,1
102517,2021,4,1
102517,2022,1,1
102523,2020,3,1
102523,2021,2,1
102523,2021,3,1
102523,2021,4,1
102523,2022,1,1
102543,2020,2,1
102543,2020,3,1
102543,2020,4,1
102543,2021,2,1
102543,2021,4,1
102553,2020,2,1
102553,2020,3,1
102553,2020,4,1
102553,2021,2,1
102553,2021,3,1
102553,2021,4,1
102553,2022,1,1
102553,2022,2,1
102562,2020,1,1
102562,2020,2,1
102562,2020,3,1
102562,2020,4,1
102562,2021,1,1
102562,2021,2,1
102562,2021,3,1
102562,2021,4,1
102562,2022,1,1
102562,2022,2,1
102566,2020,1,1
102566,2020,2,1
102566,2020,4,1
102566,2021,2,1
102566,2021,3,1
102566,2021,4,1
102569,2020,1,1
102569,2020,2,1
102569,2020,3,1
102569,2020,4,1
102569,2021,1,1
102569,2021,2,1
102569,2021,3,1
102569,2021,4,1
102569,2022,1,1
102569,2022,2,1
102574,2020,1,1
102574,2020,2,1
102574,2020,3,1
102574,2021,1,1
102574,2021,3,1
102574,2022,1,1
102576,2020,1,1
102576,2020,3,1
102576,2020,4,1
102576,2021,1,1
102576,2021,2,1
102576,2021,3,1
102576,2021,4,1
102576,2022,1,1
102576,2022,2,1
102583,2020,1,1
102583,2020,2,1
102583,2020,4,1
102583,2021,2,1
102583,2021,4,1
102592,2020,1,1
102592,2020,2,1
102592,2020,3,1
102592,2020,4,1
102592,2021,1,1
102596,2020,1,1
102596,2020,2,1
102596,2020,3,1
102596,2020,4,1
102596,2021,1,1
102596,2021,2,1
102596,2021,3,1
102596,2021,4,1
102596,2022,1,1
102596,2022,2,1
102603,2020,1,1
102603,2020,2,1
102603,2020,4,1
102603,2021,2,1
102603,2021,4,1
102608,2020,4,1
102608,2021,1,1
102608,2021,2,1
102608,2021,3,1
102608,2021,4,1
102608,2022,1,1
102608,2022,2,1
102611,2021,1,1
102615,2021,4,1
102615,2022,1,1
102623,2020,1,1
102623,2020,3,1
102623,2021,1,1
102623,2021,3,1
102623,2022,1,1
102638,2020,1,1
102638,2020,3,1
102638,2021,1,1
102638,2021,3,1
102638,2022,1,1
102648,2020,1,1
102648,2020,2,1
102648,2020,4,1
102648,2021,2,1
102648,2021,4,1
102648,2022,2,1
102653,2020,2,1
102653,2020,3,1
102653,2020,4,1
102653,2021,2,1
102653,2021,4,1
102696,2020,1,1
102696,2020,2,1
102696,2020,3,1
102696,2020,4,1
102696,2021,1,1
102696,2021,2,1
102696,2021,3,1
102696,2021,4,1
102696,2022,1,1
102696,2022,2,1
102704,2020,1,1
102704,2020,2,1
102704,2020,4,1
102704,2021,1,1
102704,2021,2,1
102704,2021,3,1
102704,2021,4,1
102712,2020,1,1
102712,2020,2,1
102712,2020,3,1
102712,2020,4,1
102712,2021,1,1
102712,2021,2,1
102712,2021,3,1
102712,2022,1,1
102722,2020,1,1
102722,2020,2,1
102722,2020,3,1
102722,2020,4,1
102722,2021,1,1
102722,2021,2,1
102722,2021,3,1
102722,2022,1,1
102730,2020,1,1
102730,2020,2,1
102730,2020,3,1
102730,2020,4,1
102730,2021,1,1
102730,2021,2,1
102730,2021,3,1
102730,2021,4,1
102743,2020,2,1
102743,2021,1,1
102743,2022,1,1
10275,2020,1,1
10275,2020,2,1
10275,2020,3,1
10275,2020,4,1
10275,2021,1,1
10275,2021,2,1
10275,2021,3,1
10275,2021,4,1
10275,2022,1,1
102765,2020,1,1
102765,2020,2,1
102765,2020,3,1
102765,2020,4,1
102765,2021,1,1
102765,2021,2,1
102765,2021,3,1
102765,2021,4,1
102765,2022,1,1
102765,2022,2,1
102797,2020,1,1
102797,2020,2,1
102797,2020,3,1
102797,2020,4,1
102797,2021,1,1
102797,2021,2,1
102797,2021,3,1
102797,2021,4,1
102797,2022,1,1
102798,2020,1,1
102798,2020,2,1
102798,2020,3,1
102798,2020,4,1
102798,2021,1,1
102798,2021,2,1
102798,2021,3,1
102798,2021,4,1
102798,2022,1,1
102798,2022,2,1
102813,2020,1,1
102813,2020,2,1
102813,2020,3,1
102813,2020,4,1
102813,2021,1,1
102813,2021,2,1
102813,2021,3,1
102813,2021,4,1
102813,2022,1,1
102849,2022,1,1
102858,2020,1,1
102858,2020,2,1
102858,2020,3,1
102858,2020,4,1
102863,2020,1,1
102863,2020,2,1
102863,2020,3,1
102863,2020,4,1
102863,2021,1,1
102863,2021,2,1
102863,2021,3,1
102863,2021,4,1
102863,2022,1,1
102863,2022,2,1
102890,2021,1,1
102892,2021,2,1
102902,2020,2,1
102902,2020,3,1
102902,2020,4,1
102902,2021,2,1
102902,2021,4,1
102903,2020,1,1
102903,2020,2,1
102903,2020,3,1
102903,2021,1,1
102903,2021,2,1
102903,2021,3,1
102903,2021,4,1
102903,2022,1,1
102904,2021,4,1
102915,2020,1,1
102915,2020,2,1
102915,2020,3,1
102915,2020,4,1
102915,2021,1,1
102915,2021,2,1
102915,2021,3,1
102915,2021,4,1
102915,2022,1,1
102915,2022,2,1
102926,2020,4,1
102926,2021,4,1
102938,2020,1,1
102938,2020,2,1
102938,2020,3,1
102938,2020,4,1
102938,2021,1,1
102938,2021,2,1
102938,2021,3,1
102938,2021,4,1
102938,2022,1,1
102947,2020,1,1
102947,2020,2,1
102947,2020,3,1
102947,2020,4,1
102947,2021,1,1
102947,2021,2,1
102947,2021,3,1
102947,2021,4,1
102947,2022,1,1
102947,2022,2,1
102962,2020,2,1
102962,2020,3,1
102962,2020,4,1
102962,2021,1,1
102962,2021,2,1
102962,2021,3,1
102962,2021,4,1
102962,2022,1,1
102968,2020,1,1
102968,2020,2,1
102968,2020,3,1
