gvkey,date,year,quarter,transcriptid,sentence,label,semantic_score,source_method
002369,2020-09-24,2020,3,2103580.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822898,bert_classifier_chatgpt_annotations
002369,2020-09-24,2020,3,2103580.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822898,bert_classifier_chatgpt_annotations
002369,2020-09-24,2020,3,2103580.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822898,bert_classifier_chatgpt_annotations
002369,2020-09-24,2020,3,2103580.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822889,bert_classifier_chatgpt_annotations
002369,2020-09-24,2020,3,2103580.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822889,bert_classifier_chatgpt_annotations
002369,2020-09-24,2020,3,2103580.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822898,bert_classifier_chatgpt_annotations
002369,2020-09-24,2020,3,2103580.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822898,bert_classifier_chatgpt_annotations
002369,2020-09-24,2020,3,2103580.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822898,bert_classifier_chatgpt_annotations
002369,2020-09-24,2020,3,2103580.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822889,bert_classifier_chatgpt_annotations
002369,2020-09-24,2020,3,2103580.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822889,bert_classifier_chatgpt_annotations
002369,2020-09-24,2020,3,2103580.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822898,bert_classifier_chatgpt_annotations
002369,2020-09-24,2020,3,2103580.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822898,bert_classifier_chatgpt_annotations
002369,2020-09-24,2020,3,2103580.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822898,bert_classifier_chatgpt_annotations
002369,2020-09-24,2020,3,2103580.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822889,bert_classifier_chatgpt_annotations
002369,2020-09-24,2020,3,2103580.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822889,bert_classifier_chatgpt_annotations
002368,2020-09-24,2020,3,2103534.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822898,bert_classifier_chatgpt_annotations
002368,2020-09-24,2020,3,2103534.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822898,bert_classifier_chatgpt_annotations
002368,2020-09-24,2020,3,2103534.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822898,bert_classifier_chatgpt_annotations
002368,2020-09-24,2020,3,2103534.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822898,bert_classifier_chatgpt_annotations
002368,2020-09-24,2020,3,2103534.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822889,bert_classifier_chatgpt_annotations
002368,2020-09-24,2020,3,2103534.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822898,bert_classifier_chatgpt_annotations
002368,2020-09-24,2020,3,2103534.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822898,bert_classifier_chatgpt_annotations
002368,2020-09-24,2020,3,2103534.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822898,bert_classifier_chatgpt_annotations
002368,2020-09-24,2020,3,2103534.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822898,bert_classifier_chatgpt_annotations
002368,2020-09-24,2020,3,2103534.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822889,bert_classifier_chatgpt_annotations
002368,2020-09-24,2020,3,2103534.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822898,bert_classifier_chatgpt_annotations
002368,2020-09-24,2020,3,2103534.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822898,bert_classifier_chatgpt_annotations
002368,2020-09-24,2020,3,2103534.0,"And we expect the rapid growth to continue for the foreseeable future due to the increased video content that people are consuming, the advent of 5G and as well as new uses for AI and Internet of Things.",innovation,0.18822898,bert_classifier_chatgpt_annotations
